"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","SOCEXP","PRIV","PC_GDP","A","2015",0.104,
"EST","SOCEXP","PUB","PC_GDP","A","1999",15.135,
"EST","SOCEXP","PUB","PC_GDP","A","2000",13.816,
"EST","SOCEXP","PUB","PC_GDP","A","2001",13.028,
"EST","SOCEXP","PUB","PC_GDP","A","2002",12.792,
"EST","SOCEXP","PUB","PC_GDP","A","2003",12.918,
"EST","SOCEXP","PUB","PC_GDP","A","2004",13.408,
"EST","SOCEXP","PUB","PC_GDP","A","2005",12.97,
"EST","SOCEXP","PUB","PC_GDP","A","2006",12.55,
"EST","SOCEXP","PUB","PC_GDP","A","2007",12.574,
"EST","SOCEXP","PUB","PC_GDP","A","2008",15.354,
"EST","SOCEXP","PUB","PC_GDP","A","2009",19.549,
"EST","SOCEXP","PUB","PC_GDP","A","2010",18.302,
"EST","SOCEXP","PUB","PC_GDP","A","2011",16.312,
"EST","SOCEXP","PUB","PC_GDP","A","2012",15.858,
"EST","SOCEXP","PUB","PC_GDP","A","2013",15.799,
"EST","SOCEXP","PUB","PC_GDP","A","2014",16.439,
"EST","SOCEXP","PUB","PC_GDP","A","2015",17.698,
"EST","SOCEXP","PUB","PC_GDP","A","2016",18.325,
"EST","SOCEXP","PUB","PC_GDP","A","2017",18.007,
"EST","SOCEXP","PUB","PC_GDP","A","2018",18.4,
"EST","SOCEXP","PUBNET","PC_GDP","A","2009",16.272,
"EST","SOCEXP","PUBNET","PC_GDP","A","2011",13.709,
"EST","SOCEXP","PUBNET","PC_GDP","A","2013",13.427,
"EST","SOCEXP","PUBNET","PC_GDP","A","2015",14.879,
"EST","SOCEXP","TOTNET","PC_GDP","A","2009",16.342,
"EST","SOCEXP","TOTNET","PC_GDP","A","2011",13.771,
"EST","SOCEXP","TOTNET","PC_GDP","A","2013",13.5,
"EST","SOCEXP","TOTNET","PC_GDP","A","2015",14.949,
"ISR","SOCEXP","PRIV","PC_GDP","A","1995",0.14,
"ISR","SOCEXP","PRIV","PC_GDP","A","1996",0.169,
"ISR","SOCEXP","PRIV","PC_GDP","A","1997",0.214,
"ISR","SOCEXP","PRIV","PC_GDP","A","1998",0.263,
"ISR","SOCEXP","PRIV","PC_GDP","A","1999",0.299,
"ISR","SOCEXP","PRIV","PC_GDP","A","2000",2.282,
"ISR","SOCEXP","PRIV","PC_GDP","A","2001",2.23,
"ISR","SOCEXP","PRIV","PC_GDP","A","2002",2.363,
"ISR","SOCEXP","PRIV","PC_GDP","A","2003",2.439,
"ISR","SOCEXP","PRIV","PC_GDP","A","2004",2.278,
"ISR","SOCEXP","PRIV","PC_GDP","A","2005",2.403,
"ISR","SOCEXP","PRIV","PC_GDP","A","2006",2.412,
"ISR","SOCEXP","PRIV","PC_GDP","A","2007",2.358,
"ISR","SOCEXP","PRIV","PC_GDP","A","2008",2.731,
"ISR","SOCEXP","PRIV","PC_GDP","A","2009",2.489,
"ISR","SOCEXP","PRIV","PC_GDP","A","2010",2.491,
"ISR","SOCEXP","PRIV","PC_GDP","A","2011",2.438,
"ISR","SOCEXP","PRIV","PC_GDP","A","2012",2.416,
"ISR","SOCEXP","PRIV","PC_GDP","A","2013",2.391,
"ISR","SOCEXP","PRIV","PC_GDP","A","2014",2.44,
"ISR","SOCEXP","PRIV","PC_GDP","A","2015",2.506,
"ISR","SOCEXP","PRIV","PC_GDP","A","2016",2.501,
"ISR","SOCEXP","PUB","PC_GDP","A","1995",16.448,
"ISR","SOCEXP","PUB","PC_GDP","A","1996",16.834,
"ISR","SOCEXP","PUB","PC_GDP","A","1997",16.936,
"ISR","SOCEXP","PUB","PC_GDP","A","1998",16.564,
"ISR","SOCEXP","PUB","PC_GDP","A","1999",16.484,
"ISR","SOCEXP","PUB","PC_GDP","A","2000",16.205,
"ISR","SOCEXP","PUB","PC_GDP","A","2001",17.454,
"ISR","SOCEXP","PUB","PC_GDP","A","2002",17.436,
"ISR","SOCEXP","PUB","PC_GDP","A","2003",16.889,
"ISR","SOCEXP","PUB","PC_GDP","A","2004",15.808,
"ISR","SOCEXP","PUB","PC_GDP","A","2005",15.3,
"ISR","SOCEXP","PUB","PC_GDP","A","2006",15.126,
"ISR","SOCEXP","PUB","PC_GDP","A","2007",14.614,
"ISR","SOCEXP","PUB","PC_GDP","A","2008",14.781,
"ISR","SOCEXP","PUB","PC_GDP","A","2009",15.322,
"ISR","SOCEXP","PUB","PC_GDP","A","2010",15.438,
"ISR","SOCEXP","PUB","PC_GDP","A","2011",15.183,
"ISR","SOCEXP","PUB","PC_GDP","A","2012",15.487,
"ISR","SOCEXP","PUB","PC_GDP","A","2013",15.471,
"ISR","SOCEXP","PUB","PC_GDP","A","2014",15.497,
"ISR","SOCEXP","PUB","PC_GDP","A","2015",15.544,
"ISR","SOCEXP","PUB","PC_GDP","A","2016",15.486,
"ISR","SOCEXP","PUB","PC_GDP","A","2017",16.032,
"ISR","SOCEXP","PUBNET","PC_GDP","A","2009",14.04,
"ISR","SOCEXP","PUBNET","PC_GDP","A","2011",13.854,
"ISR","SOCEXP","PUBNET","PC_GDP","A","2013",14.25,
"ISR","SOCEXP","PUBNET","PC_GDP","A","2015",14.343,
"ISR","SOCEXP","TOTNET","PC_GDP","A","2009",16.153,
"ISR","SOCEXP","TOTNET","PC_GDP","A","2011",15.921,
"ISR","SOCEXP","TOTNET","PC_GDP","A","2013",16.276,
"ISR","SOCEXP","TOTNET","PC_GDP","A","2015",16.487,
"SVN","SOCEXP","PRIV","PC_GDP","A","1996",0.032,
"SVN","SOCEXP","PRIV","PC_GDP","A","1997",0.03,
"SVN","SOCEXP","PRIV","PC_GDP","A","1998",0.028,
"SVN","SOCEXP","PRIV","PC_GDP","A","1999",0.027,
"SVN","SOCEXP","PRIV","PC_GDP","A","2000",0.026,
"SVN","SOCEXP","PRIV","PC_GDP","A","2001",0.025,
"SVN","SOCEXP","PRIV","PC_GDP","A","2002",0.024,
"SVN","SOCEXP","PRIV","PC_GDP","A","2003",1.211,
"SVN","SOCEXP","PRIV","PC_GDP","A","2004",1.165,
"SVN","SOCEXP","PRIV","PC_GDP","A","2005",1.097,
"SVN","SOCEXP","PRIV","PC_GDP","A","2006",1.161,
"SVN","SOCEXP","PRIV","PC_GDP","A","2007",1.132,
"SVN","SOCEXP","PRIV","PC_GDP","A","2008",1.103,
"SVN","SOCEXP","PRIV","PC_GDP","A","2009",1.216,
"SVN","SOCEXP","PRIV","PC_GDP","A","2010",1.198,
"SVN","SOCEXP","PRIV","PC_GDP","A","2011",1.233,
"SVN","SOCEXP","PRIV","PC_GDP","A","2012",1.365,
"SVN","SOCEXP","PRIV","PC_GDP","A","2013",1.422,
"SVN","SOCEXP","PRIV","PC_GDP","A","2014",1.353,
"SVN","SOCEXP","PRIV","PC_GDP","A","2015",1.34,
"SVN","SOCEXP","PUB","PC_GDP","A","1995",5.702,
"SVN","SOCEXP","PUB","PC_GDP","A","1996",21.953,
"SVN","SOCEXP","PUB","PC_GDP","A","1997",22.282,
"SVN","SOCEXP","PUB","PC_GDP","A","1998",22.363,
"SVN","SOCEXP","PUB","PC_GDP","A","1999",22.337,
"SVN","SOCEXP","PUB","PC_GDP","A","2000",22.038,
"SVN","SOCEXP","PUB","PC_GDP","A","2001",21.951,
"SVN","SOCEXP","PUB","PC_GDP","A","2002",22.25,
"SVN","SOCEXP","PUB","PC_GDP","A","2003",21.887,
"SVN","SOCEXP","PUB","PC_GDP","A","2004",21.515,
"SVN","SOCEXP","PUB","PC_GDP","A","2005",21.434,
"SVN","SOCEXP","PUB","PC_GDP","A","2006",21.069,
"SVN","SOCEXP","PUB","PC_GDP","A","2007",19.718,
"SVN","SOCEXP","PUB","PC_GDP","A","2008",19.867,
"SVN","SOCEXP","PUB","PC_GDP","A","2009",22.483,
"SVN","SOCEXP","PUB","PC_GDP","A","2010",23.395,
"SVN","SOCEXP","PUB","PC_GDP","A","2011",23.506,
"SVN","SOCEXP","PUB","PC_GDP","A","2012",23.529,
"SVN","SOCEXP","PUB","PC_GDP","A","2013",23.819,
"SVN","SOCEXP","PUB","PC_GDP","A","2014",23.062,
"SVN","SOCEXP","PUB","PC_GDP","A","2015",22.635,
"SVN","SOCEXP","PUB","PC_GDP","A","2016",22.155,
"SVN","SOCEXP","PUB","PC_GDP","A","2017",21.43,
"SVN","SOCEXP","PUB","PC_GDP","A","2018",21.203,
"SVN","SOCEXP","PUBNET","PC_GDP","A","2009",19.743,
"SVN","SOCEXP","PUBNET","PC_GDP","A","2011",20.163,
"SVN","SOCEXP","PUBNET","PC_GDP","A","2013",20.256,
"SVN","SOCEXP","PUBNET","PC_GDP","A","2015",19.302,
"SVN","SOCEXP","TOTNET","PC_GDP","A","2009",20.832,
"SVN","SOCEXP","TOTNET","PC_GDP","A","2011",21.277,
"SVN","SOCEXP","TOTNET","PC_GDP","A","2013",21.592,
"SVN","SOCEXP","TOTNET","PC_GDP","A","2015",20.55,
"OECD","SOCEXP","PRIV","PC_GDP","A","1980",1.268,
"OECD","SOCEXP","PRIV","PC_GDP","A","1981",1.381,
"OECD","SOCEXP","PRIV","PC_GDP","A","1982",1.391,
"OECD","SOCEXP","PRIV","PC_GDP","A","1983",1.422,
"OECD","SOCEXP","PRIV","PC_GDP","A","1984",1.334,
"OECD","SOCEXP","PRIV","PC_GDP","A","1985",1.405,
"OECD","SOCEXP","PRIV","PC_GDP","A","1986",1.415,
"OECD","SOCEXP","PRIV","PC_GDP","A","1987",1.483,
"OECD","SOCEXP","PRIV","PC_GDP","A","1988",1.516,
"OECD","SOCEXP","PRIV","PC_GDP","A","1989",1.556,
"OECD","SOCEXP","PRIV","PC_GDP","A","1990",1.828,
"OECD","SOCEXP","PRIV","PC_GDP","A","1991",1.928,
"OECD","SOCEXP","PRIV","PC_GDP","A","1992",2.017,
"OECD","SOCEXP","PRIV","PC_GDP","A","1993",2.181,
"OECD","SOCEXP","PRIV","PC_GDP","A","1994",2.173,
"OECD","SOCEXP","PRIV","PC_GDP","A","1995",2.364,
"OECD","SOCEXP","PRIV","PC_GDP","A","1996",2.5,
"OECD","SOCEXP","PRIV","PC_GDP","A","1997",2.638,
"OECD","SOCEXP","PRIV","PC_GDP","A","1998",2.682,
"OECD","SOCEXP","PRIV","PC_GDP","A","1999",2.469,
"OECD","SOCEXP","PRIV","PC_GDP","A","2000",2.456,
"OECD","SOCEXP","PRIV","PC_GDP","A","2001",2.51,
"OECD","SOCEXP","PRIV","PC_GDP","A","2002",2.5,
"OECD","SOCEXP","PRIV","PC_GDP","A","2003",2.575,
"OECD","SOCEXP","PRIV","PC_GDP","A","2004",2.557,
"OECD","SOCEXP","PRIV","PC_GDP","A","2005",2.536,
"OECD","SOCEXP","PRIV","PC_GDP","A","2006",2.646,
"OECD","SOCEXP","PRIV","PC_GDP","A","2007",2.742,
"OECD","SOCEXP","PRIV","PC_GDP","A","2008",2.757,
"OECD","SOCEXP","PRIV","PC_GDP","A","2009",2.962,
"OECD","SOCEXP","PRIV","PC_GDP","A","2010",2.965,
"OECD","SOCEXP","PRIV","PC_GDP","A","2011",3.022,
"OECD","SOCEXP","PRIV","PC_GDP","A","2012",3.1,
"OECD","SOCEXP","PRIV","PC_GDP","A","2013",3.131,
"OECD","SOCEXP","PRIV","PC_GDP","A","2014",3.136,
"OECD","SOCEXP","PRIV","PC_GDP","A","2015",2.969,
"OECD","SOCEXP","PUB","PC_GDP","A","1980",14.441,
"OECD","SOCEXP","PUB","PC_GDP","A","1981",14.756,
"OECD","SOCEXP","PUB","PC_GDP","A","1982",15.262,
"OECD","SOCEXP","PUB","PC_GDP","A","1983",15.54,
"OECD","SOCEXP","PUB","PC_GDP","A","1984",15.263,
"OECD","SOCEXP","PUB","PC_GDP","A","1985",16.062,
"OECD","SOCEXP","PUB","PC_GDP","A","1986",15.832,
"OECD","SOCEXP","PUB","PC_GDP","A","1987",15.936,
"OECD","SOCEXP","PUB","PC_GDP","A","1988",15.798,
"OECD","SOCEXP","PUB","PC_GDP","A","1989",15.619,
"OECD","SOCEXP","PUB","PC_GDP","A","1990",16.378,
"OECD","SOCEXP","PUB","PC_GDP","A","1991",17.244,
"OECD","SOCEXP","PUB","PC_GDP","A","1992",18.069,
"OECD","SOCEXP","PUB","PC_GDP","A","1993",18.568,
"OECD","SOCEXP","PUB","PC_GDP","A","1994",18.301,
"OECD","SOCEXP","PUB","PC_GDP","A","1995",18.036,
"OECD","SOCEXP","PUB","PC_GDP","A","1996",18.077,
"OECD","SOCEXP","PUB","PC_GDP","A","1997",17.699,
"OECD","SOCEXP","PUB","PC_GDP","A","1998",17.704,
"OECD","SOCEXP","PUB","PC_GDP","A","1999",17.592,
"OECD","SOCEXP","PUB","PC_GDP","A","2000",17.375,
"OECD","SOCEXP","PUB","PC_GDP","A","2001",17.587,
"OECD","SOCEXP","PUB","PC_GDP","A","2002",17.992,
"OECD","SOCEXP","PUB","PC_GDP","A","2003",18.338,
"OECD","SOCEXP","PUB","PC_GDP","A","2004",18.18,
"OECD","SOCEXP","PUB","PC_GDP","A","2005",18.209,
"OECD","SOCEXP","PUB","PC_GDP","A","2006",17.9,
"OECD","SOCEXP","PUB","PC_GDP","A","2007",17.721,
"OECD","SOCEXP","PUB","PC_GDP","A","2008",18.493,
"OECD","SOCEXP","PUB","PC_GDP","A","2009",20.733,
"OECD","SOCEXP","PUB","PC_GDP","A","2010",20.57,
"OECD","SOCEXP","PUB","PC_GDP","A","2011",20.169,
"OECD","SOCEXP","PUB","PC_GDP","A","2012",20.338,
"OECD","SOCEXP","PUB","PC_GDP","A","2013",20.43,
"OECD","SOCEXP","PUB","PC_GDP","A","2014",20.329,
"OECD","SOCEXP","PUB","PC_GDP","A","2015",19.023,
"OECD","SOCEXP","PUB","PC_GDP","A","2016",20.474,
"OECD","SOCEXP","PUB","PC_GDP","A","2017",20.216,
"OECD","SOCEXP","PUB","PC_GDP","A","2018",20.05,
"OECD","SOCEXP","PUBNET","PC_GDP","A","2009",18.756,
"OECD","SOCEXP","PUBNET","PC_GDP","A","2011",18.26,
"OECD","SOCEXP","PUBNET","PC_GDP","A","2013",18.497,
"OECD","SOCEXP","PUBNET","PC_GDP","A","2015",18.287,
"OECD","SOCEXP","TOTNET","PC_GDP","A","2009",21.223,
"OECD","SOCEXP","TOTNET","PC_GDP","A","2011",20.763,
"OECD","SOCEXP","TOTNET","PC_GDP","A","2013",21.061,
"OECD","SOCEXP","TOTNET","PC_GDP","A","2015",20.869,
"GRC","SOCEXP","PUBNET","PC_GDP","A","2009",21.972,
"GRC","SOCEXP","PUBNET","PC_GDP","A","2011",21.954,
"GRC","SOCEXP","PUBNET","PC_GDP","A","2013",21.207,
"GRC","SOCEXP","PUBNET","PC_GDP","A","2015",21.399,
"GRC","SOCEXP","TOTNET","PC_GDP","A","2009",22.778,
"GRC","SOCEXP","TOTNET","PC_GDP","A","2011",22.968,
"GRC","SOCEXP","TOTNET","PC_GDP","A","2013",22.294,
"GRC","SOCEXP","TOTNET","PC_GDP","A","2015",22.368,
"HUN","SOCEXP","PUBNET","PC_GDP","A","2009",19.816,
"HUN","SOCEXP","PUBNET","PC_GDP","A","2011",20.281,
"HUN","SOCEXP","PUBNET","PC_GDP","A","2013",19.678,
"HUN","SOCEXP","PUBNET","PC_GDP","A","2015",18.163,
"HUN","SOCEXP","TOTNET","PC_GDP","A","2009",20.243,
"HUN","SOCEXP","TOTNET","PC_GDP","A","2011",20.638,
"HUN","SOCEXP","TOTNET","PC_GDP","A","2013",19.509,
"HUN","SOCEXP","TOTNET","PC_GDP","A","2015",18.091,
"TUR","SOCEXP","TOTNET","PC_GDP","A","2009",12.201,
"TUR","SOCEXP","TOTNET","PC_GDP","A","2011",10.918,
"TUR","SOCEXP","TOTNET","PC_GDP","A","2013",10.807,
"TUR","SOCEXP","TOTNET","PC_GDP","A","2015",11.249,
"CHL","SOCEXP","PUB","USD_CAP","A","1987",821.84,
"CHL","SOCEXP","PUB","USD_CAP","A","1988",771.121,
"CHL","SOCEXP","PUB","USD_CAP","A","1989",790.982,
"CHL","SOCEXP","PUB","USD_CAP","A","1990",796.393,
"CHL","SOCEXP","PUB","USD_CAP","A","1991",842.64,
"CHL","SOCEXP","PUB","USD_CAP","A","1992",887.641,
"CHL","SOCEXP","PUB","USD_CAP","A","1993",944.673,
"CHL","SOCEXP","PUB","USD_CAP","A","1994",954.383,
"CHL","SOCEXP","PUB","USD_CAP","A","1995",1238.962,
"CHL","SOCEXP","PUB","USD_CAP","A","1996",1419.393,
"CHL","SOCEXP","PUB","USD_CAP","A","1997",1468.378,
"CHL","SOCEXP","PUB","USD_CAP","A","1998",1553.633,
"CHL","SOCEXP","PUB","USD_CAP","A","1999",1629.435,
"CHL","SOCEXP","PUB","USD_CAP","A","2000",1386.095,
"CHL","SOCEXP","PUB","USD_CAP","A","2001",1377.76,
"CHL","SOCEXP","PUB","USD_CAP","A","2002",1410.131,
"CHL","SOCEXP","PUB","USD_CAP","A","2003",1434.683,
"CHL","SOCEXP","PUB","USD_CAP","A","2004",1408.635,
"CHL","SOCEXP","PUB","USD_CAP","A","2005",1405.624,
"CHL","SOCEXP","PUB","USD_CAP","A","2006",1378.915,
"CHL","SOCEXP","PUB","USD_CAP","A","2007",1461.637,
"CHL","SOCEXP","PUB","USD_CAP","A","2008",1687.117,
"CHL","SOCEXP","PUB","USD_CAP","A","2009",1916.337,
"CHL","SOCEXP","PUB","USD_CAP","A","2010",1894.219,
"CHL","SOCEXP","PUB","USD_CAP","A","2011",1900.23,
"CHL","SOCEXP","PUB","USD_CAP","A","2012",2003.289,
"CHL","SOCEXP","PUB","USD_CAP","A","2013",2045.216,
"CHL","SOCEXP","PUB","USD_CAP","A","2014",2113.738,
"CHL","SOCEXP","PUB","USD_CAP","A","2015",2243.069,
"CHL","SOCEXP","PUB","USD_CAP","A","2016",2294.815,
"CHL","SOCEXP","PUB","USD_CAP","A","2017",2282.682,
"EST","SOCEXP","PUB","USD_CAP","A","1999",2068.227,
"EST","SOCEXP","PUB","USD_CAP","A","2000",2054.614,
"EST","SOCEXP","PUB","USD_CAP","A","2001",2072.704,
"EST","SOCEXP","PUB","USD_CAP","A","2002",2173.141,
"EST","SOCEXP","PUB","USD_CAP","A","2003",2371.561,
"EST","SOCEXP","PUB","USD_CAP","A","2004",2633.583,
"EST","SOCEXP","PUB","USD_CAP","A","2005",2801.473,
"EST","SOCEXP","PUB","USD_CAP","A","2006",3007.465,
"EST","SOCEXP","PUB","USD_CAP","A","2007",3265.49,
"EST","SOCEXP","PUB","USD_CAP","A","2008",3784.071,
"EST","SOCEXP","PUB","USD_CAP","A","2009",4116.783,
"EST","SOCEXP","PUB","USD_CAP","A","2010",3948.401,
"EST","SOCEXP","PUB","USD_CAP","A","2011",3796.686,
"EST","SOCEXP","PUB","USD_CAP","A","2012",3862.93,
"EST","SOCEXP","PUB","USD_CAP","A","2013",3938.029,
"EST","SOCEXP","PUB","USD_CAP","A","2014",4230.195,
"EST","SOCEXP","PUB","USD_CAP","A","2015",4639.192,
"ISR","SOCEXP","PUB","USD_CAP","A","1995",3686.859,
"ISR","SOCEXP","PUB","USD_CAP","A","1996",3899.982,
"ISR","SOCEXP","PUB","USD_CAP","A","1997",3979.671,
"ISR","SOCEXP","PUB","USD_CAP","A","1998",3956.276,
"ISR","SOCEXP","PUB","USD_CAP","A","1999",3971.32,
"ISR","SOCEXP","PUB","USD_CAP","A","2000",4135.642,
"ISR","SOCEXP","PUB","USD_CAP","A","2001",4352.959,
"ISR","SOCEXP","PUB","USD_CAP","A","2002",4252.669,
"ISR","SOCEXP","PUB","USD_CAP","A","2003",4089.033,
"ISR","SOCEXP","PUB","USD_CAP","A","2004",3946.763,
"ISR","SOCEXP","PUB","USD_CAP","A","2005",3905.441,
"ISR","SOCEXP","PUB","USD_CAP","A","2006",4008.841,
"ISR","SOCEXP","PUB","USD_CAP","A","2007",4038.428,
"ISR","SOCEXP","PUB","USD_CAP","A","2008",4129.318,
"ISR","SOCEXP","PUB","USD_CAP","A","2009",4266.839,
"ISR","SOCEXP","PUB","USD_CAP","A","2010",4452.269,
"ISR","SOCEXP","PUB","USD_CAP","A","2011",4522.51,
"ISR","SOCEXP","PUB","USD_CAP","A","2012",4628.419,
"ISR","SOCEXP","PUB","USD_CAP","A","2013",4729.147,
"ISR","SOCEXP","PUB","USD_CAP","A","2014",4808.595,
"ISR","SOCEXP","PUB","USD_CAP","A","2015",4852.354,
"ISR","SOCEXP","PUB","USD_CAP","A","2016",4927.983,
"ISR","SOCEXP","PUB","USD_CAP","A","2017",5171.606,
"SVN","SOCEXP","PUB","USD_CAP","A","1995",1018.15,
"SVN","SOCEXP","PUB","USD_CAP","A","1996",4055.246,
"SVN","SOCEXP","PUB","USD_CAP","A","1997",4334.298,
"SVN","SOCEXP","PUB","USD_CAP","A","1998",4501.895,
"SVN","SOCEXP","PUB","USD_CAP","A","1999",4730.615,
"SVN","SOCEXP","PUB","USD_CAP","A","2000",4847.437,
"SVN","SOCEXP","PUB","USD_CAP","A","2001",4964.228,
"SVN","SOCEXP","PUB","USD_CAP","A","2002",5216.865,
"SVN","SOCEXP","PUB","USD_CAP","A","2003",5274.202,
"SVN","SOCEXP","PUB","USD_CAP","A","2004",5407.476,
"SVN","SOCEXP","PUB","USD_CAP","A","2005",5593.034,
"SVN","SOCEXP","PUB","USD_CAP","A","2006",5788.185,
"SVN","SOCEXP","PUB","USD_CAP","A","2007",5761.606,
"SVN","SOCEXP","PUB","USD_CAP","A","2008",5987.425,
"SVN","SOCEXP","PUB","USD_CAP","A","2009",6187.185,
"SVN","SOCEXP","PUB","USD_CAP","A","2010",6495.207,
"SVN","SOCEXP","PUB","USD_CAP","A","2011",6555.51,
"SVN","SOCEXP","PUB","USD_CAP","A","2012",6374.57,
"SVN","SOCEXP","PUB","USD_CAP","A","2013",6371.367,
"SVN","SOCEXP","PUB","USD_CAP","A","2014",6345.753,
"SVN","SOCEXP","PUB","USD_CAP","A","2015",6364.462,
"OECD","SOCEXP","PUB","USD_CAP","A","1980",2949.216,
"OECD","SOCEXP","PUB","USD_CAP","A","1981",3021.014,
"OECD","SOCEXP","PUB","USD_CAP","A","1982",3130.294,
"OECD","SOCEXP","PUB","USD_CAP","A","1983",3237.713,
"OECD","SOCEXP","PUB","USD_CAP","A","1984",3278.381,
"OECD","SOCEXP","PUB","USD_CAP","A","1985",3516.443,
"OECD","SOCEXP","PUB","USD_CAP","A","1986",3561.622,
"OECD","SOCEXP","PUB","USD_CAP","A","1987",3673.439,
"OECD","SOCEXP","PUB","USD_CAP","A","1988",3778.187,
"OECD","SOCEXP","PUB","USD_CAP","A","1989",3852.68,
"OECD","SOCEXP","PUB","USD_CAP","A","1990",4091.288,
"OECD","SOCEXP","PUB","USD_CAP","A","1991",4294.561,
"OECD","SOCEXP","PUB","USD_CAP","A","1992",4514.796,
"OECD","SOCEXP","PUB","USD_CAP","A","1993",4651.064,
"OECD","SOCEXP","PUB","USD_CAP","A","1994",4714.692,
"OECD","SOCEXP","PUB","USD_CAP","A","1995",4783.397,
"OECD","SOCEXP","PUB","USD_CAP","A","1996",4874.704,
"OECD","SOCEXP","PUB","USD_CAP","A","1997",4932.849,
"OECD","SOCEXP","PUB","USD_CAP","A","1998",5088.686,
"OECD","SOCEXP","PUB","USD_CAP","A","1999",5222.384,
"OECD","SOCEXP","PUB","USD_CAP","A","2000",5324.126,
"OECD","SOCEXP","PUB","USD_CAP","A","2001",5518.088,
"OECD","SOCEXP","PUB","USD_CAP","A","2002",5754.349,
"OECD","SOCEXP","PUB","USD_CAP","A","2003",5982.868,
"OECD","SOCEXP","PUB","USD_CAP","A","2004",6132.798,
"OECD","SOCEXP","PUB","USD_CAP","A","2005",6289.226,
"OECD","SOCEXP","PUB","USD_CAP","A","2006",6357.173,
"OECD","SOCEXP","PUB","USD_CAP","A","2007",6490.065,
"OECD","SOCEXP","PUB","USD_CAP","A","2008",6726.755,
"OECD","SOCEXP","PUB","USD_CAP","A","2009",7132.95,
"OECD","SOCEXP","PUB","USD_CAP","A","2010",7203.401,
"OECD","SOCEXP","PUB","USD_CAP","A","2011",7171.402,
"OECD","SOCEXP","PUB","USD_CAP","A","2012",7232.713,
"OECD","SOCEXP","PUB","USD_CAP","A","2013",7314.856,
"OECD","SOCEXP","PUB","USD_CAP","A","2014",7404.275,
"OECD","SOCEXP","PUB","USD_CAP","A","2015",7071.076,
"CHE","SOCEXP","PUBNET","PC_GDP","A","2009",13.174,
"CHE","SOCEXP","PUBNET","PC_GDP","A","2011",12.883,
"CHE","SOCEXP","PUBNET","PC_GDP","A","2013",13.456,
"CHE","SOCEXP","PUBNET","PC_GDP","A","2015",13.858,
"CHE","SOCEXP","TOTNET","PC_GDP","A","2009",22.515,
"CHE","SOCEXP","TOTNET","PC_GDP","A","2011",21.968,
"CHE","SOCEXP","TOTNET","PC_GDP","A","2013",23.037,
"CHE","SOCEXP","TOTNET","PC_GDP","A","2015",23.741,
"LVA","SOCEXP","PRIV","PC_GDP","A","1997",0.038,
"LVA","SOCEXP","PRIV","PC_GDP","A","1998",0.047,
"LVA","SOCEXP","PRIV","PC_GDP","A","1999",0.051,
"LVA","SOCEXP","PRIV","PC_GDP","A","2000",0.086,
"LVA","SOCEXP","PRIV","PC_GDP","A","2001",0.14,
"LVA","SOCEXP","PRIV","PC_GDP","A","2002",0.164,
"LVA","SOCEXP","PRIV","PC_GDP","A","2003",0.088,
"LVA","SOCEXP","PRIV","PC_GDP","A","2004",0.171,
"LVA","SOCEXP","PRIV","PC_GDP","A","2005",0.135,
"LVA","SOCEXP","PRIV","PC_GDP","A","2006",0.164,
"LVA","SOCEXP","PRIV","PC_GDP","A","2007",0.125,
"LVA","SOCEXP","PRIV","PC_GDP","A","2008",0.128,
"LVA","SOCEXP","PRIV","PC_GDP","A","2009",0.067,
"LVA","SOCEXP","PRIV","PC_GDP","A","2010",0.161,
"LVA","SOCEXP","PRIV","PC_GDP","A","2011",0.123,
"LVA","SOCEXP","PRIV","PC_GDP","A","2012",0.099,
"LVA","SOCEXP","PRIV","PC_GDP","A","2013",0.082,
"LVA","SOCEXP","PRIV","PC_GDP","A","2014",0.067,
"LVA","SOCEXP","PRIV","PC_GDP","A","2015",0.051,
"LVA","SOCEXP","PRIV","PC_GDP","A","2016",0.051,
"LVA","SOCEXP","PUB","PC_GDP","A","1994",0,
"LVA","SOCEXP","PUB","PC_GDP","A","1995",0,
"LVA","SOCEXP","PUB","PC_GDP","A","1996",0,
"LVA","SOCEXP","PUB","PC_GDP","A","1997",14.258,
"LVA","SOCEXP","PUB","PC_GDP","A","1998",14.976,
"LVA","SOCEXP","PUB","PC_GDP","A","1999",16.384,
"LVA","SOCEXP","PUB","PC_GDP","A","2000",15.352,
"LVA","SOCEXP","PUB","PC_GDP","A","2001",14.34,
"LVA","SOCEXP","PUB","PC_GDP","A","2002",13.814,
"LVA","SOCEXP","PUB","PC_GDP","A","2003",12.89,
"LVA","SOCEXP","PUB","PC_GDP","A","2004",13.053,
"LVA","SOCEXP","PUB","PC_GDP","A","2005",12.256,
"LVA","SOCEXP","PUB","PC_GDP","A","2006",12.155,
"LVA","SOCEXP","PUB","PC_GDP","A","2007",11.077,
"LVA","SOCEXP","PUB","PC_GDP","A","2008",13.016,
"LVA","SOCEXP","PUB","PC_GDP","A","2009",18.142,
"LVA","SOCEXP","PUB","PC_GDP","A","2010",19.498,
"LVA","SOCEXP","PUB","PC_GDP","A","2011",16.592,
"LVA","SOCEXP","PUB","PC_GDP","A","2012",15.387,
"LVA","SOCEXP","PUB","PC_GDP","A","2013",15.541,
"LVA","SOCEXP","PUB","PC_GDP","A","2014",15.378,
